StoreNumber,Department,SubClass,Price_Status,Stcl on stock_prevweek2,Last pieces_prevweek2,Stcl on salesfloor_prevweek2,Stcl on backroom_prevweek2,Stcl on stock_prevweek1,Last pieces_prevweek1,Stcl on salesfloor_prevweek1,Stcl on backroom_prevweek1
3112057,ladies' HOUSE,dresses_knitted,Regular,10,1,4,5,10,0,2,8
3112057,ladies' HOUSE,dresses_woven,Regular,4,1,3,0,4,2,2,1
3112057,ladies' HOUSE,jackets,Regular,5,2,5,0,5,2,5,0
3112057,ladies' HOUSE,jeans_shorts,Regular,2,1,2,0,0,1,0,0
3112057,ladies' HOUSE,jeans_trousers,Regular,50,11,37,10,57,11,44,11
3112057,ladies' HOUSE,jogging_tops,Regular,36,3,34,2,43,2,38,5
3112057,ladies' HOUSE,outer_jackets,Regular,21,5,14,6,29,7,22,6
3112057,ladies' HOUSE,polar_fleecy,Regular,1,0,1,0,3,0,3,0
3112057,ladies' HOUSE,shirts_l_s,Regular,8,1,8,0,8,1,7,1
3112057,ladies' HOUSE,shirts_s_s,Regular,6,2,4,1,6,2,2,4
3112057,ladies' HOUSE,skirts,Regular,22,5,16,5,21,2,15,6
3112057,ladies' HOUSE,sweaters,Regular,26,3,24,2,36,6,31,5
3112057,ladies' HOUSE,t-shirts_l_s,Regular,27,4,26,1,30,4,22,8
3112057,ladies' HOUSE,t-shirts_s_s,Regular,76,19,62,11,89,18,59,25
3112057,ladies' HOUSE,t-shirts_sleeveless,Regular,5,1,2,3,3,1,2,1
3112057,ladies' HOUSE,trousers,Regular,46,4,38,5,46,4,28,18
3112057,men's HOUSE,coats,Regular,0,0,0,0,0,1,0,0
3112057,men's HOUSE,jackets,Regular,7,0,4,3,7,0,2,5
3112057,men's HOUSE,jeans_jacket,Regular,3,2,3,0,3,2,3,0
3112057,men's HOUSE,jeans_shorts,Regular,9,6,7,1,9,6,4,2
3112057,men's HOUSE,jeans_trousers,Regular,64,8,47,12,68,18,49,14
3112057,men's HOUSE,jogging_tops,Regular,68,5,52,15,69,10,47,21
3112057,men's HOUSE,outer_jackets,Regular,40,6,27,13,40,10,25,15
3112057,men's HOUSE,polos,Regular,6,1,1,5,7,0,1,6
3112057,men's HOUSE,shirts_l_s,Regular,19,1,6,12,21,3,7,14
3112057,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,1,1
3112057,men's HOUSE,shorts,Regular,6,0,4,2,6,0,1,5
3112057,men's HOUSE,shorts_knitted,Regular,7,0,5,1,6,1,4,2
3112057,men's HOUSE,sweaters,Regular,11,0,9,2,12,3,8,4
3112057,men's HOUSE,t-shirts_l_s,Regular,11,1,9,2,14,1,10,4
3112057,men's HOUSE,t-shirts_s_s,Regular,95,5,74,21,105,7,71,30
3112057,men's HOUSE,t-shirts_s_s_lic,Regular,31,5,22,7,41,6,24,13
3112057,men's HOUSE,trousers,Regular,29,9,19,10,33,9,18,14
3112057,men's HOUSE,trousers_knitted,Regular,16,4,10,6,18,4,2,14
3112059,ladies' HOUSE,coats,Regular,5,2,4,1,7,2,4,3
3112059,ladies' HOUSE,dresses_knitted,Regular,7,0,7,0,6,0,5,1
3112059,ladies' HOUSE,dresses_woven,Regular,5,0,5,0,5,0,4,1
3112059,ladies' HOUSE,jackets,Regular,5,0,5,0,5,0,5,0
3112059,ladies' HOUSE,jeans_shorts,Regular,2,1,2,0,0,1,0,0
3112059,ladies' HOUSE,jeans_trousers,Regular,48,14,43,5,54,14,49,5
3112059,ladies' HOUSE,jogging_tops,Regular,37,3,36,0,44,1,42,2
3112059,ladies' HOUSE,outer_jackets,Regular,18,4,15,3,25,5,16,6
3112059,ladies' HOUSE,polar_fleecy,Regular,1,0,1,0,1,0,1,0
3112059,ladies' HOUSE,shirts_l_s,Regular,7,2,7,0,8,1,8,0
3112059,ladies' HOUSE,shirts_s_s,Regular,5,1,5,0,5,1,5,0
3112059,ladies' HOUSE,shorts,Regular,2,0,2,0,1,0,1,0
3112059,ladies' HOUSE,skirts,Regular,16,0,14,0,15,2,12,2
3112059,ladies' HOUSE,sweaters,Regular,19,2,19,0,31,5,29,2
3112059,ladies' HOUSE,t-shirts_l_s,Regular,21,2,21,0,31,1,28,3
3112059,ladies' HOUSE,t-shirts_s_s,Regular,67,15,62,0,78,18,71,2
3112059,ladies' HOUSE,t-shirts_sleeveless,Regular,5,0,5,0,3,0,3,0
3112059,ladies' HOUSE,trousers,Regular,42,4,35,6,42,4,29,12
3112059,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
3112059,men's HOUSE,jackets,Regular,5,1,3,2,6,1,4,2
3112059,men's HOUSE,jeans_jacket,Regular,3,0,3,0,3,0,3,0
3112059,men's HOUSE,jeans_shorts,Regular,9,6,9,0,7,7,7,0
3112059,men's HOUSE,jeans_trousers,Regular,69,12,51,17,66,15,54,10
3112059,men's HOUSE,jogging_tops,Regular,61,8,60,0,65,6,61,3
3112059,men's HOUSE,outer_jackets,Regular,36,1,32,4,36,3,32,4
3112059,men's HOUSE,polos,Regular,4,3,4,0,4,2,4,0
3112059,men's HOUSE,shirts_l_s,Regular,16,3,16,0,18,3,18,0
3112059,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,2,0
3112059,men's HOUSE,shorts,Regular,4,1,4,0,4,1,2,2
3112059,men's HOUSE,shorts_knitted,Regular,4,1,3,1,3,2,2,1
3112059,men's HOUSE,sweaters,Regular,12,3,11,1,12,1,12,0
3112059,men's HOUSE,t-shirts_l_s,Regular,12,3,12,0,14,3,14,0
3112059,men's HOUSE,t-shirts_s_s,Regular,86,14,75,9,104,12,82,18
3112059,men's HOUSE,t-shirts_s_s_lic,Regular,29,6,29,0,41,7,37,4
3112059,men's HOUSE,trousers,Regular,29,6,22,7,33,5,25,8
3112059,men's HOUSE,trousers_knitted,Regular,18,0,17,0,20,1,17,0
3112060,ladies' HOUSE,coats,Regular,4,2,4,0,4,2,4,0
3112060,ladies' HOUSE,dresses_knitted,Regular,3,1,1,2,3,1,1,2
3112060,ladies' HOUSE,dresses_woven,Regular,1,0,0,1,1,0,0,1
3112060,ladies' HOUSE,jackets,Regular,5,0,4,1,5,0,4,1
3112060,ladies' HOUSE,jeans_trousers,Regular,33,12,27,5,36,12,29,5
3112060,ladies' HOUSE,jogging_tops,Regular,34,6,33,1,39,6,36,3
3112060,ladies' HOUSE,outer_jackets,Regular,12,3,11,1,14,6,13,1
3112060,ladies' HOUSE,shirts_l_s,Regular,7,0,5,2,7,0,4,3
3112060,ladies' HOUSE,shirts_s_s,Regular,3,0,2,1,3,0,2,1
3112060,ladies' HOUSE,skirts,Regular,5,4,5,0,6,3,5,1
3112060,ladies' HOUSE,sweaters,Regular,17,3,11,5,27,4,21,6
3112060,ladies' HOUSE,t-shirts_l_s,Regular,9,2,8,1,10,3,9,1
3112060,ladies' HOUSE,t-shirts_s_s,Regular,50,16,41,7,58,16,49,6
3112060,ladies' HOUSE,t-shirts_sleeveless,Regular,4,0,4,0,2,0,2,0
3112060,ladies' HOUSE,trousers,Regular,21,8,17,2,23,6,19,2
3112060,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
3112060,men's HOUSE,jackets,Regular,1,3,0,1,1,3,0,1
3112060,men's HOUSE,jeans_shorts,Regular,4,7,4,0,3,8,3,0
3112060,men's HOUSE,jeans_trousers,Regular,24,22,23,0,25,15,25,0
3112060,men's HOUSE,jogging_tops,Regular,51,8,50,1,51,10,50,1
3112060,men's HOUSE,outer_jackets,Regular,17,3,14,3,17,3,14,3
3112060,men's HOUSE,polos,Regular,3,1,3,0,2,2,2,0
3112060,men's HOUSE,shirts_l_s,Regular,12,0,12,0,13,2,13,0
3112060,men's HOUSE,shorts,Regular,3,0,1,1,1,2,0,1
3112060,men's HOUSE,shorts_knitted,Regular,3,0,2,0,3,0,2,0
3112060,men's HOUSE,sweaters,Regular,2,0,2,0,2,1,2,0
3112060,men's HOUSE,t-shirts_l_s,Regular,3,1,3,0,6,1,6,0
3112060,men's HOUSE,t-shirts_s_s,Regular,65,6,60,5,75,6,68,5
3112060,men's HOUSE,t-shirts_s_s_lic,Regular,13,2,12,1,19,3,17,2
3112060,men's HOUSE,trousers,Regular,11,3,10,1,14,5,13,1
3112060,men's HOUSE,trousers_knitted,Regular,11,1,11,0,12,2,12,0
3112062,ladies' HOUSE,coats,Regular,4,0,2,2,6,0,4,2
3112062,ladies' HOUSE,dresses_knitted,Regular,10,1,7,3,11,0,4,7
3112062,ladies' HOUSE,dresses_woven,Regular,9,1,6,3,9,1,6,3
3112062,ladies' HOUSE,jackets,Regular,7,1,3,4,7,2,3,4
3112062,ladies' HOUSE,jeans_shorts,Regular,5,0,5,0,3,0,2,1
3112062,ladies' HOUSE,jeans_trousers,Regular,49,9,40,9,59,6,49,7
3112062,ladies' HOUSE,jogging_tops,Regular,37,3,36,1,44,3,42,2
3112062,ladies' HOUSE,outer_jackets,Regular,19,5,13,6,30,3,20,10
3112062,ladies' HOUSE,polar_fleecy,Regular,1,0,1,0,3,0,2,0
3112062,ladies' HOUSE,shirts_l_s,Regular,13,0,11,2,13,0,10,3
3112062,ladies' HOUSE,shirts_s_s,Regular,8,1,7,1,9,1,6,3
3112062,ladies' HOUSE,shorts,Regular,2,0,2,0,1,0,1,0
3112062,ladies' HOUSE,skirts,Regular,20,2,11,8,19,3,11,8
3112062,ladies' HOUSE,sweaters,Regular,28,0,22,6,39,3,31,8
3112062,ladies' HOUSE,t-shirts_l_s,Regular,31,1,26,5,40,1,34,6
3112062,ladies' HOUSE,t-shirts_s_s,Regular,84,15,72,10,93,16,70,21
3112062,ladies' HOUSE,t-shirts_sleeveless,Regular,5,0,4,1,4,0,3,1
3112062,ladies' HOUSE,trousers,Regular,43,5,33,10,44,4,30,14
3112062,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
3112062,men's HOUSE,jackets,Regular,8,1,2,6,9,1,2,6
3112062,men's HOUSE,jeans_jacket,Regular,3,0,1,2,3,0,1,2
3112062,men's HOUSE,jeans_shorts,Regular,12,4,10,1,12,4,9,2
3112062,men's HOUSE,jeans_trousers,Regular,60,10,46,13,66,11,46,19
3112062,men's HOUSE,jogging_tops,Regular,62,3,57,5,65,6,47,18
3112062,men's HOUSE,outer_jackets,Regular,39,4,12,27,39,7,13,26
3112062,men's HOUSE,polos,Regular,7,1,7,0,6,2,3,2
3112062,men's HOUSE,shirts_l_s,Regular,18,4,14,4,20,6,4,16
3112062,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,2,0
3112062,men's HOUSE,shorts,Regular,4,2,3,1,4,2,1,3
3112062,men's HOUSE,shorts_knitted,Regular,6,0,4,1,6,0,3,3
3112062,men's HOUSE,sweaters,Regular,11,0,9,2,12,1,9,2
3112062,men's HOUSE,t-shirts_l_s,Regular,11,1,8,2,13,1,8,4
3112062,men's HOUSE,t-shirts_s_s,Regular,93,7,74,17,109,7,84,19
3112062,men's HOUSE,t-shirts_s_s_lic,Regular,20,9,20,0,32,10,30,2
3112062,men's HOUSE,trousers,Regular,29,12,18,11,33,14,18,15
3112062,men's HOUSE,trousers_knitted,Regular,17,4,15,2,19,4,13,6
3112064,ladies' HOUSE,coats,Regular,4,4,4,0,5,5,4,0
3112064,ladies' HOUSE,dresses_knitted,Regular,10,1,5,4,10,1,6,4
3112064,ladies' HOUSE,dresses_woven,Regular,7,1,7,0,8,0,8,0
3112064,ladies' HOUSE,jackets,Regular,6,1,6,0,6,1,6,0
3112064,ladies' HOUSE,jeans_shorts,Regular,5,0,5,0,3,0,3,0
3112064,ladies' HOUSE,jeans_trousers,Regular,52,12,45,6,57,14,50,7
3112064,ladies' HOUSE,jogging_tops,Regular,34,6,34,0,43,4,41,0
3112064,ladies' HOUSE,outer_jackets,Regular,22,2,13,8,29,6,20,8
3112064,ladies' HOUSE,polar_fleecy,Regular,1,0,1,0,3,0,3,0
3112064,ladies' HOUSE,shirts_l_s,Regular,13,0,11,1,13,0,10,1
3112064,ladies' HOUSE,shirts_s_s,Regular,8,0,8,0,9,0,8,1
3112064,ladies' HOUSE,shorts,Regular,2,0,2,0,1,0,1,0
3112064,ladies' HOUSE,skirts,Regular,21,2,18,2,19,2,12,6
3112064,ladies' HOUSE,sweaters,Regular,28,1,25,2,41,3,33,8
3112064,ladies' HOUSE,t-shirts_l_s,Regular,27,3,26,1,34,4,33,1
3112064,ladies' HOUSE,t-shirts_s_s,Regular,77,18,68,6,85,21,76,8
3112064,ladies' HOUSE,t-shirts_sleeveless,Regular,5,0,4,1,4,1,3,1
3112064,ladies' HOUSE,trousers,Regular,39,9,32,7,41,7,34,7
3112064,men's HOUSE,coats,Regular,0,0,0,0,0,2,0,0
3112064,men's HOUSE,jackets,Regular,5,3,5,0,6,3,6,0
3112064,men's HOUSE,jeans_jacket,Regular,3,0,3,0,3,0,3,0
3112064,men's HOUSE,jeans_shorts,Regular,7,5,7,0,7,3,5,0
3112064,men's HOUSE,jeans_trousers,Regular,62,5,48,11,64,8,51,13
3112064,men's HOUSE,jogging_tops,Regular,64,9,63,1,65,9,61,3
3112064,men's HOUSE,outer_jackets,Regular,36,2,34,2,36,4,30,6
3112064,men's HOUSE,polos,Regular,3,2,3,0,2,3,1,1
3112064,men's HOUSE,shirts_l_s,Regular,18,1,14,3,20,2,14,5
3112064,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,2,0
3112064,men's HOUSE,shorts,Regular,7,0,7,0,6,1,5,0
3112064,men's HOUSE,shorts_knitted,Regular,7,0,5,0,7,0,5,0
3112064,men's HOUSE,sweaters,Regular,9,0,9,0,10,0,7,3
3112064,men's HOUSE,t-shirts_l_s,Regular,10,3,10,0,13,4,11,1
3112064,men's HOUSE,t-shirts_s_s,Regular,90,11,78,11,106,12,85,18
3112064,men's HOUSE,t-shirts_s_s_lic,Regular,26,3,24,2,36,3,26,10
3112064,men's HOUSE,trousers,Regular,29,10,20,9,33,10,23,10
3112064,men's HOUSE,trousers_knitted,Regular,16,3,14,1,17,5,10,4
3112069,ladies' HOUSE,coats,Regular,4,0,4,0,4,4,4,0
3112069,ladies' HOUSE,dresses_knitted,Regular,3,2,1,2,4,0,2,2
3112069,ladies' HOUSE,dresses_woven,Regular,2,0,2,0,2,0,2,0
3112069,ladies' HOUSE,jackets,Regular,6,0,4,1,6,0,5,1
3112069,ladies' HOUSE,jeans_trousers,Regular,38,16,35,3,47,13,44,3
3112069,ladies' HOUSE,jogging_tops,Regular,33,6,33,0,40,4,39,0
3112069,ladies' HOUSE,outer_jackets,Regular,14,6,11,3,22,6,18,3
3112069,ladies' HOUSE,shirts_l_s,Regular,6,0,6,0,6,0,6,0
3112069,ladies' HOUSE,shirts_s_s,Regular,5,2,5,0,5,2,5,0
3112069,ladies' HOUSE,skirts,Regular,9,1,9,0,8,1,6,2
3112069,ladies' HOUSE,sweaters,Regular,20,2,19,1,32,3,31,1
3112069,ladies' HOUSE,t-shirts_l_s,Regular,19,4,19,0,27,4,25,2
3112069,ladies' HOUSE,t-shirts_s_s,Regular,61,15,58,1,72,13,69,1
3112069,ladies' HOUSE,t-shirts_sleeveless,Regular,3,2,3,0,3,0,3,0
3112069,ladies' HOUSE,trousers,Regular,36,6,31,5,38,4,33,5
3112069,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
3112069,men's HOUSE,jackets,Regular,2,0,2,0,2,0,2,0
3112069,men's HOUSE,jeans_jacket,Regular,1,0,1,0,1,0,1,0
3112069,men's HOUSE,jeans_shorts,Regular,7,5,7,0,6,6,6,0
3112069,men's HOUSE,jeans_trousers,Regular,40,9,36,4,45,16,40,4
3112069,men's HOUSE,jogging_tops,Regular,53,10,52,0,52,12,50,0
3112069,men's HOUSE,outer_jackets,Regular,25,2,24,1,25,4,24,1
3112069,men's HOUSE,polos,Regular,5,1,4,1,1,0,0,1
3112069,men's HOUSE,shirts_l_s,Regular,15,1,10,5,13,5,10,3
3112069,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,2,0
3112069,men's HOUSE,shorts,Regular,3,2,3,0,3,2,3,0
3112069,men's HOUSE,shorts_knitted,Regular,3,0,3,0,3,0,3,0
3112069,men's HOUSE,sweaters,Regular,2,0,2,0,2,0,2,0
3112069,men's HOUSE,t-shirts_l_s,Regular,9,1,9,0,11,2,11,0
3112069,men's HOUSE,t-shirts_s_s,Regular,76,13,73,2,86,12,83,3
3112069,men's HOUSE,t-shirts_s_s_lic,Regular,20,6,18,2,28,8,28,0
3112069,men's HOUSE,trousers,Regular,15,5,12,3,10,7,8,2
3112069,men's HOUSE,trousers_knitted,Regular,12,1,10,0,9,3,9,0
3112095,ladies' HOUSE,coats,Regular,5,1,2,3,8,2,0,6
3112095,ladies' HOUSE,dresses_knitted,Regular,13,1,3,8,13,0,4,9
3112095,ladies' HOUSE,dresses_woven,Regular,14,0,13,1,14,0,10,4
3112095,ladies' HOUSE,jackets,Regular,9,3,6,3,10,2,8,2
3112095,ladies' HOUSE,jeans_shorts,Regular,4,1,3,1,2,1,2,0
3112095,ladies' HOUSE,jeans_trousers,Regular,55,9,46,7,60,12,50,9
3112095,ladies' HOUSE,jogging_tops,Regular,36,6,31,5,44,6,39,5
3112095,ladies' HOUSE,outer_jackets,Regular,23,4,15,8,31,10,19,8
3112095,ladies' HOUSE,polar_fleecy,Regular,1,0,1,0,3,0,3,0
3112095,ladies' HOUSE,shirts_l_s,Regular,14,1,11,3,15,0,12,3
3112095,ladies' HOUSE,shirts_s_s,Regular,11,0,9,2,11,0,5,5
3112095,ladies' HOUSE,shorts,Regular,2,1,1,1,2,0,2,0
3112095,ladies' HOUSE,skirts,Regular,24,3,20,4,24,1,17,6
3112095,ladies' HOUSE,sweaters,Regular,20,8,13,6,40,5,27,10
3112095,ladies' HOUSE,t-shirts_l_s,Regular,31,5,25,4,41,5,30,9
3112095,ladies' HOUSE,t-shirts_s_s,Regular,76,22,64,12,91,18,65,22
3112095,ladies' HOUSE,t-shirts_sleeveless,Regular,5,1,4,1,5,1,4,1
3112095,ladies' HOUSE,trousers,Regular,47,5,36,10,48,4,28,17
3112095,men's HOUSE,coats,Regular,0,0,0,0,0,2,0,0
3112095,men's HOUSE,jackets,Regular,5,3,4,1,6,3,2,4
3112095,men's HOUSE,jeans_jacket,Regular,3,0,3,0,3,0,3,0
3112095,men's HOUSE,jeans_shorts,Regular,7,8,7,0,7,8,7,0
3112095,men's HOUSE,jeans_trousers,Regular,60,15,51,7,65,20,46,15
3112095,men's HOUSE,jogging_tops,Regular,64,15,53,11,69,19,56,13
3112095,men's HOUSE,outer_jackets,Regular,37,12,19,18,39,13,19,20
3112095,men's HOUSE,polos,Regular,5,3,3,2,5,3,0,5
3112095,men's HOUSE,shirts_l_s,Regular,17,7,8,9,21,8,9,11
3112095,men's HOUSE,shirts_s_s,Regular,1,1,1,0,2,0,2,0
3112095,men's HOUSE,shorts,Regular,5,2,3,2,5,2,2,3
3112095,men's HOUSE,shorts_knitted,Regular,6,1,4,2,7,0,2,5
3112095,men's HOUSE,sweaters,Regular,9,2,9,0,12,2,11,1
3112095,men's HOUSE,t-shirts_l_s,Regular,11,2,11,0,13,1,10,3
3112095,men's HOUSE,t-shirts_s_s,Regular,91,10,80,11,105,12,81,23
3112095,men's HOUSE,t-shirts_s_s_lic,Regular,29,5,28,1,40,7,34,3
3112095,men's HOUSE,trousers,Regular,27,15,19,6,33,17,20,12
3112095,men's HOUSE,trousers_knitted,Regular,18,5,13,4,21,4,11,7
3112098,ladies' HOUSE,coats,Regular,4,0,4,0,4,0,4,0
3112098,ladies' HOUSE,dresses_knitted,Regular,4,0,4,0,3,1,3,0
3112098,ladies' HOUSE,dresses_woven,Regular,1,0,1,0,1,0,1,0
3112098,ladies' HOUSE,jackets,Regular,5,1,5,0,5,1,5,0
3112098,ladies' HOUSE,jeans_trousers,Regular,40,13,36,3,47,12,42,3
3112098,ladies' HOUSE,jogging_tops,Regular,35,4,35,0,40,4,40,0
3112098,ladies' HOUSE,outer_jackets,Regular,12,6,10,2,17,5,15,2
3112098,ladies' HOUSE,shirts_l_s,Regular,4,1,4,0,4,1,4,0
3112098,ladies' HOUSE,shirts_s_s,Regular,4,1,4,0,4,1,4,0
3112098,ladies' HOUSE,skirts,Regular,7,1,7,0,8,0,8,0
3112098,ladies' HOUSE,sweaters,Regular,16,2,16,0,26,4,26,0
3112098,ladies' HOUSE,t-shirts_l_s,Regular,23,2,23,0,30,2,30,0
3112098,ladies' HOUSE,t-shirts_s_s,Regular,61,11,60,1,71,13,70,1
3112098,ladies' HOUSE,t-shirts_sleeveless,Regular,5,0,5,0,2,2,2,0
3112098,ladies' HOUSE,trousers,Regular,38,2,32,6,39,1,33,6
3112098,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
3112098,men's HOUSE,jackets,Regular,4,3,2,2,4,3,2,2
3112098,men's HOUSE,jeans_jacket,Regular,1,0,1,0,1,0,1,0
3112098,men's HOUSE,jeans_shorts,Regular,8,6,8,0,7,6,7,0
3112098,men's HOUSE,jeans_trousers,Regular,54,5,54,0,54,10,53,1
3112098,men's HOUSE,jogging_tops,Regular,61,2,61,0,65,5,63,0
3112098,men's HOUSE,outer_jackets,Regular,34,3,26,8,34,3,26,7
3112098,men's HOUSE,polos,Regular,4,3,3,0,4,3,3,0
3112098,men's HOUSE,shirts_l_s,Regular,12,3,12,0,13,3,13,0
3112098,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,2,0
3112098,men's HOUSE,shorts,Regular,4,2,4,0,4,2,4,0
3112098,men's HOUSE,shorts_knitted,Regular,4,1,4,0,4,1,4,0
3112098,men's HOUSE,sweaters,Regular,5,0,5,0,5,1,5,0
3112098,men's HOUSE,t-shirts_l_s,Regular,11,2,10,1,12,2,11,1
3112098,men's HOUSE,t-shirts_s_s,Regular,88,5,88,0,98,11,98,0
3112098,men's HOUSE,t-shirts_s_s_lic,Regular,23,11,23,0,33,12,33,0
3112098,men's HOUSE,trousers,Regular,22,4,18,4,25,5,21,4
3112098,men's HOUSE,trousers_knitted,Regular,15,2,14,1,18,1,15,1
3112102,ladies' HOUSE,coats,Regular,6,4,2,4,8,6,2,6
3112102,ladies' HOUSE,dresses_knitted,Regular,8,1,1,7,9,0,3,6
3112102,ladies' HOUSE,dresses_woven,Regular,7,0,4,2,7,0,2,4
3112102,ladies' HOUSE,jackets,Regular,6,1,6,0,6,1,6,0
3112102,ladies' HOUSE,jeans_shorts,Regular,3,0,3,0,1,0,1,0
3112102,ladies' HOUSE,jeans_trousers,Regular,52,8,47,5,57,11,50,7
3112102,ladies' HOUSE,jogging_tops,Regular,35,5,32,3,42,3,39,3
3112102,ladies' HOUSE,outer_jackets,Regular,20,6,16,4,30,6,22,8
3112102,ladies' HOUSE,polar_fleecy,Regular,1,0,1,0,3,0,3,0
3112102,ladies' HOUSE,shirts_l_s,Regular,8,0,7,1,8,0,7,1
3112102,ladies' HOUSE,shirts_s_s,Regular,4,2,1,3,4,2,1,3
3112102,ladies' HOUSE,shorts,Regular,2,0,2,0,1,0,1,0
3112102,ladies' HOUSE,skirts,Regular,12,2,6,6,11,2,4,7
3112102,ladies' HOUSE,sweaters,Regular,28,2,18,10,35,4,26,9
3112102,ladies' HOUSE,t-shirts_l_s,Regular,28,3,27,1,37,3,33,4
3112102,ladies' HOUSE,t-shirts_s_s,Regular,75,13,69,5,87,16,74,12
3112102,ladies' HOUSE,t-shirts_sleeveless,Regular,5,1,4,1,3,1,2,1
3112102,ladies' HOUSE,trousers,Regular,46,5,37,8,47,4,34,12
3112102,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
3112102,men's HOUSE,jackets,Regular,6,2,4,2,7,2,5,2
3112102,men's HOUSE,jeans_jacket,Regular,3,0,3,0,3,0,3,0
3112102,men's HOUSE,jeans_shorts,Regular,8,6,8,0,7,6,7,0
3112102,men's HOUSE,jeans_trousers,Regular,49,21,38,10,52,25,41,11
3112102,men's HOUSE,jogging_tops,Regular,63,7,60,3,67,14,61,5
3112102,men's HOUSE,outer_jackets,Regular,29,6,16,13,28,9,22,6
3112102,men's HOUSE,polos,Regular,4,1,3,1,4,1,3,1
3112102,men's HOUSE,shirts_l_s,Regular,14,6,13,1,16,5,9,7
3112102,men's HOUSE,shorts,Regular,2,0,1,1,2,0,0,2
3112102,men's HOUSE,shorts_knitted,Regular,3,0,3,0,3,0,0,2
3112102,men's HOUSE,sweaters,Regular,9,1,7,2,10,0,8,2
3112102,men's HOUSE,t-shirts_l_s,Regular,9,2,7,2,12,2,8,3
3112102,men's HOUSE,t-shirts_s_s,Regular,85,3,80,5,101,3,81,16
3112102,men's HOUSE,t-shirts_s_s_lic,Regular,26,5,26,0,35,6,32,3
3112102,men's HOUSE,trousers,Regular,19,7,15,4,22,7,18,4
3112102,men's HOUSE,trousers_knitted,Regular,14,3,11,2,15,2,11,3
3112108,ladies' HOUSE,coats,Regular,4,0,4,0,7,1,4,3
3112108,ladies' HOUSE,dresses_knitted,Regular,4,2,0,4,4,1,0,4
3112108,ladies' HOUSE,dresses_woven,Regular,4,0,0,3,4,0,0,4
3112108,ladies' HOUSE,jackets,Regular,5,0,5,0,5,0,5,0
3112108,ladies' HOUSE,jeans_trousers,Regular,39,5,35,3,42,7,37,2
3112108,ladies' HOUSE,jogging_tops,Regular,35,5,32,3,39,6,35,3
3112108,ladies' HOUSE,outer_jackets,Regular,14,1,10,2,22,2,19,2
3112108,ladies' HOUSE,shirts_l_s,Regular,3,2,3,0,4,1,3,1
3112108,ladies' HOUSE,shirts_s_s,Regular,5,1,0,5,5,1,0,5
3112108,ladies' HOUSE,skirts,Regular,6,3,6,0,7,2,7,0
3112108,ladies' HOUSE,sweaters,Regular,20,1,17,3,33,4,29,3
3112108,ladies' HOUSE,t-shirts_l_s,Regular,20,0,19,1,27,0,23,2
3112108,ladies' HOUSE,t-shirts_s_s,Regular,65,7,55,8,74,11,63,10
3112108,ladies' HOUSE,t-shirts_sleeveless,Regular,3,1,2,1,2,1,2,0
3112108,ladies' HOUSE,trousers,Regular,33,3,26,7,30,7,25,5
3112108,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
3112108,men's HOUSE,jackets,Regular,1,2,0,1,1,2,0,1
3112108,men's HOUSE,jeans_jacket,Regular,1,0,1,0,1,0,1,0
3112108,men's HOUSE,jeans_shorts,Regular,3,9,3,0,3,9,3,0
3112108,men's HOUSE,jeans_trousers,Regular,36,14,32,4,43,17,35,7
3112108,men's HOUSE,jogging_tops,Regular,54,5,44,10,56,9,44,12
3112108,men's HOUSE,outer_jackets,Regular,26,3,23,3,26,5,23,3
3112108,men's HOUSE,polos,Regular,4,0,0,4,4,0,0,4
3112108,men's HOUSE,shirts_l_s,Regular,15,3,6,9,17,5,9,8
3112108,men's HOUSE,shorts,Regular,3,1,2,1,3,1,2,1
3112108,men's HOUSE,shorts_knitted,Regular,2,0,2,0,2,0,2,0
3112108,men's HOUSE,sweaters,Regular,5,0,5,0,5,0,5,0
3112108,men's HOUSE,t-shirts_l_s,Regular,5,2,4,1,8,2,5,2
3112108,men's HOUSE,t-shirts_s_s,Regular,82,6,63,18,95,9,78,17
3112108,men's HOUSE,t-shirts_s_s_lic,Regular,20,4,15,5,28,5,20,8
3112108,men's HOUSE,trousers,Regular,14,6,9,4,19,6,14,4
3112108,men's HOUSE,trousers_knitted,Regular,11,5,7,4,13,5,9,4
3112109,ladies' HOUSE,coats,Regular,4,0,4,0,6,0,6,0
3112109,ladies' HOUSE,dresses_knitted,Regular,8,1,2,6,10,0,2,8
3112109,ladies' HOUSE,dresses_woven,Regular,8,0,4,4,8,0,0,8
3112109,ladies' HOUSE,jackets,Regular,6,0,6,0,6,0,6,0
